Title,Location,Company,Salary,Description
Full Stack Developer,Vadodara,Granatum Technology,21000,  design develop interactive web applicationssites using javascript html5 css3 json 1 year javascript programming modern internet application like core javascript typescript angular j react j etc able build backend using node mongodbp proventrack record delivering enterprise initiative working across organizational boundary building strong technical delivery team strong sense ownership accountability commitment delivering quality outcome balance technical business goal broad web knowledge aptitude troubleshooting problem solving mentoringguiding member full time 12 000 00 000 00 per year javascript 1 year required react nodejs 1 year preferred html cs 2 year required education bachelor required
Full Stack Developer,Vijayawada,Kremlin Tech Ventures Private Limited,450000,full stack web developer detail shared upon shortlisting type full time fresher 000 00 000 00 per year education bachelor preferred
Full Stack Developer,West Bengal,RADIQ IMAGE INFORMATION SYSTEMS PRIVATE LIMITED,500000,hire full stack web developer front backend developer php developer web developer react j developer node j developer python
Full Stack Developer,Ahmedabad,GeekMindz Solutions LLP,375000, full stack developer angular node j expert responsible managing interchange server user primary focus server side logic definition maintenance central database ensuring high performance responsiveness request front responsible integrating front element built co worker application required multitask time working several project simultaneously one project might automation script built deployment system second project might include working content management system additional task required like helping tweak internal tool admin interface helping build external facing product integration user facing element developed front developer server side logic writing reusable testable efficient code design implementation low latency high availability performant application implementation security protection integration storage solution may include database key value store blob store etc participate project team needed develop deploy software solution meet business requirement deploy cloud hosted web application content management system internal tool framework collaborate internally build maintain internal framework tool assist peer participate agile project methodology conform coding including git workflow code review maintains developing scalable software ensuring industry standard software practice performs duty assigned requirement strong proficiency javascript creating deploying cloud based web application understanding nature asynchronous programming quirk workarounds understanding server side templating language jade ejs etc depending technology stack understanding server side cs preprocessors stylus le etc depending technology stack team including project manager designer business collaborating others software conforming standard practice code guideline basic understanding front technology html5 css3 understanding accessibility security compliance depending specific project user authentication authorization multiple system server environment integration multiple source database one system understanding fundamental design principle behind scalable application understanding difference multiple delivery platform mobile v desktop optimizing output match specific platform creating database schema represent support business process implementing automated testing platform unit test proficient understanding code versioning tool git node j using web server based framework express plus react j react native vue j javascript framework amazon web service plus jenkins integration tool expected start date 8 full time 000 00 000 00 per year aws 1 year preferred node j 1 year required angular 1 year required remotely temporarily 
Full Stack Developer,Bengaluru,SMAC Technologies,500000,full stack developer requirement name smac technology kr puram bangalore 2 6 5 year ctc 4lpa 6lpa jd must full stack developer angular j 2 year must hand working angular j degree computer science relevant strong organizational project management proficiency fundamental front language html cs javascript familiarity javascript framework angular j react amber proficiency server side language python ruby java php net familiarity database technology mysql oracle mongodb verbal problem solving attention full time 000 00 000 00 per year full stack developer 2 year preferred angularjs 2 year preferred education bachelor required bengaluru karnataka required
Full Stack Developer,Hyderabad,inovies,450000,inovies full stack developer available immediate joining visit inovies information full time 000 00 000 00 year 4 year preferred total 4 year preferred education bachelor preferred remotely yes
Full Stack Developer,Hyderabad,Achala IT Solutions,750000,achala solution founded currently employee across globe achala fast growing technology driven providing various service field providing high quality service various customer across globe main office located hyderabad branch munch germany currently providing service sulzer gmbh bmw volkswagen audi leading automobile manufacture world based munich germany achala talented wonderful working customer providing quality software service field information technology visit http achalasolutions detail currently software engineer java angular j exp 2 5 yr hyderabad full stack angular j java 2 4 yr exp role  java 1 5 java 1 8 java spring spring boot pcf restful architecture microservices microservices pattern strong javascript angularjs html 5 cs knowledge db preferably mariadb sql pl sql bootstrap compatibility object oriented design web service rest soap web service restful web service consumption fine ci cd knowledge tool like github gradle maven sonarqube working agile understanding agile process addition git github knowledgeable rest based apis knowledgeable web application framework nodejs aws cloud banking domain knowledge establish integration release automation primary angular javascript java core java spring boot microservices restful rest api secondary skill aws cloud bootstrap jquery hibernate nodejs
Full Stack Developer,India,Konnected Mindz technologies,350000,fullstack developer full time remotely following skillsets reactjs web nodejs express redux saga mongodb able quick learner utilizing best industry practice 2 00 4 00 year
Full Stack Developer,New Delhi,Blue Lions Studio Pvt. Ltd.,20000,develop product take project scoping requirement actual launch long term ownership working cross geo multi site full stack including front backend everything build scalable usable accessible interface rapidly innovate product fail fast mindset implement feature using cutting edge front technology rapid driven iteration appetite dive nuance front infrastructure developer advance ui framework best practice 1 year relevant software engineering proficiency core technology web javascript html cs reactjs nodejs core principle working one following infrastructure component like cassandra rabbitmq elastic search redis strong design simple elegant solution complex type full time temporary fresher pay 15 000 00 000 00 per year software 1 year preferred total 1 year preferred java 1 year preferred angular node j 1 year preferred education bachelor preferred remotely temporarily 
Full Stack Developer,Bengaluru,JKH Global Solutions LLP,800000,full stack developer back asp net jd â c â asp net â mvc â rest â web api â sql  â design develop test deploy maintain software â manage individual project priority deadline deliverable qualification â b degree computer science similar technical field study equivalent practical â software c asp net mvc rest web api â working knowledge rdbms db mysql sql server â working two following web application mobile application distributed parallel system machine learning information retrieval networking developing large software system security software preferred qualification â bachelor master degree education engineering computer science technical related field â engineering software system medium large scope complexity â familiarity whole web stack including protocol web server optimization technique â interest coding language needed â php wordpress â amazon web service 6 00 14 00 year
Full Stack Developer,Pune,Soul Identity,400000,soul identity full stack web developer assist feature maintenance entire web portfolio developer adept learning framework capable assist area product design front developing user interface using vue j javascript cs building modular reusable component library graphing charting dashboard creation back solid php laravel framework strong rest api database technology mysql postgresql 3l 5l annum vuejs 2 year required laravel 2 year required php 3 year required expected start date 1 7 full time 000 00 000 00 per year  consideration working remote time safe office premise vuejs 2 year required php 3 year preferred total 3 year required laravel 2 year required education bachelor required remotely temporarily 
Full Stack Developer,Noida,Spring Time Software,500000,full stack developer microsoft technology produce scalable software solution part cross functional responsible full software life cycle conception deployment full stack developer comfortable around front back coding language framework third party library player knack visual design utility familiar agile methodology like meet  team product manager ideate software solution design side server side architecture build front application appealing visual design develop manage functioning database application write effective apis test software responsiveness efficiency troubleshoot debug upgrade software security protection setting build feature application mobile responsive design write technical documentation scientist analyst software requirement proven full stack developer similar developing desktop mobile application familiarity common stack knowledge multiple front language library e g html cs javascript xml jquery knowledge multiple back language framework e g mvc c asp net java javascript framework e g angular react node j familiarity database e g m sql web server e g ii ui ux design teamwork attention organizational analytical mind degree computer science statistic relevant field
Full Stack Developer,Chennai,Seven Atara Marketers,150000, fast growing e commerce talented web developer acquainted php laravel framework html ui enjoy working mission give back world  duty frontend backend update attend frontend backend web task website task limited redesigning certain portion website uploading pixel implementing coupon program creating product page resolving server issue fixing website crash assist specifying evaluating web technology solution qualification technical frontend web language especially html backend php laravel working knowledge ecommerce payment system razor pay wud huge plus working building ecommerce website include ui ux education degree dropout skill considered 0 5 yr certification certified php html developer type full time commission walk 000 00 000 00 year  consideration open hiring part time candidate 1 year preferred language english preferred
Full Stack Developer,Noida,Maven Workforce Private Limited,750000,hiring full stack developer noida annual compensation inr 6 9 lac must ncr directly leadership build api repository use apis third party enhance capability platform structure database contribute responsive front j grasp one following python node nosql database stick deadline delivering tested integration ready code requirement command programming fundamental including oop design pattern algorithm structure driven flexible individual attitude get thing done entrepreneurial mindset independently html cs prowess appreciated required command database fundamental write non hacky code adapt technique software strong mathematical statistical inclination contribution github open source project get entrepreneurial cutting edge consumer tech space b2c product cycle consumer retail industry interested candidate ruchika 1 00 8 00 year
Full Stack Developer,Vadodara,Mobiv Digital,800000,mobiv growing fast high energy dynamic technical build technology platform including website mobile android io apps hand technical individual responsible delivering high quality software project meeting required functionality allocated schedule budget mobiv usa based consulting operation usa canada india specializing project providing software solution core believe putting client employee everything power help succeed experienced technical background hand software designing web mobile application solution  responsible successfully designing managing delivery web mobile solution build prototype framework kit prepare architecture document artifact product presentation customer management daily basis deliver project time fast pace agile mentor member implementation security protection design implementation storage solution play key shaping product strategy design solution architecture perform code review developer requirement btech mtech least 5 year software least 5 year developing full stack product backend front provide example product knowledge io android native hybrid app java html5 j css3 php database technology sql oracle proficient cm tool like wordpress shopify comfortable debugging finding complex problem code review rapidly take concept business model technology communicate customer agile methodology previous building technical solution start strong proposal making handling rfps providing appropriate technology solution presentation leading technical develop consumer facing modern web mobile application qualification btech mtech mca mba depending vadodara gurgaon bangalore remote right full time required software developer 5 year technical leader 2 year website http mobivdigital full time 000 00 1 000 000 00 year full time total 5 year preferred vadodara gujarat preferred
Full Stack Developer,Mumbai,Unnati,1900000,  talented full stack developer obsession world technology right vc funded fintech startup building product using blockchain aim disrupt asset management service industry backed prestigious vc firm angel investor industry leader passionately working towards creating product code enhance ml based portfolio risk management allow secondary market illiquid security using relevant cutting edge technology small remote working based singapore city like bengaluru mumbai founded professional hail prestigious b school like iims total year company like mckinsey accenture flipkart payu cimb etc full stack developer passionately creating product code using relevant cutting edge technology writing semantic html cs working across popular browser typescript responsible sql nosql database design management optimization functional style programming working built rest apis graphql deployment familiar aws devops implementing test level unit integration e2e tdd believer deep dive problem solving build elegant maintainable solution complex problem required profile btech mtech dual degree computer science software engineering similar tier 1 institute fullstack node j python react react native gcp aws demonstrable programming 3 7 year product strong fundamental knowledge algorithm structure design pattern network protocol previous least 2 year similar established startup interpersonal deep knowledge least one backend framework keyskills algorithm python backend framework rest apis blockchain node j full stack engineer react native machine learning devops react mern stack sql network protocol nosql database design gcp tdd e2e structure aws graphql ml desired profile refer   education ug b tech b e computer pg tech computer profile unnati vc funded fintech startup building product using blockchain aim disrupt asset management service industry backed prestigious vc firm angel investor industry leader passionately working towards creating product code enhance ml based portfolio risk management allow secondary market illiquid security using relevant cutting edge technology small remote working based singapore city like bengaluru mumbai founded professional hail prestigious b school like iims total year company like mckinsey accenture flipkart payu cimb etc recruiter name unti job unnati reference id jb website http myunnati
Full Stack Developer,Hyderabad,Visishta Consulting,600000, visishtaconsulting full stack java developer hyderabad ecil start jd   java full stack developer experienced ïƒ basic java concept ïƒ microservices spring boot added ïƒ strong java j2ee foundation knowledge sql database design principle â ïƒ strong programming java j2ee ïƒ application framework spring mvc framework hibernate soa architecture ïƒ strong knowledge designing complex solution ïƒ strong microservices spring boot knowledge ïƒ knowledge mongo db added ïƒ knowledge unit testing like mokito junit ïƒ knowledge spring integration layer added ïƒ knowledge apachemina added budgeted 5 7 lakh per annum depending preset ctc 2 4 year jd apply kondapirao55 gmail present ctc candidate apply required 2 00 4 00 year master computer application c bachelor technology b tech b e master technology tech e sc
Full Stack Developer,Chennai,Shiroi Energy,5000,1 design overall architecture web application 2 maintain quality responsiveness application 3 collaborate rest engineering design launch feature 4 understanding implementation security protection 5 experienced following back programming language php ruby java net python javascript etc 6 knowledge aws microsoft azure etc 7 using advanced javascript library framework angularjs knockoutjs backbonejs reactjs durandaljs etc 8 write custom html php cs javascript existing website application type full time internship fresher 5 000 00 per year back programming language 1 year preferred education bachelor required remotely temporarily 
Full Stack Developer,Gurgaon,Akrolix Innovations,500000,skilled computer programmer comfortable front back programming full stack developer responsible developing designing front web architecture ensuring responsiveness application working alongside graphic designer web design feature among duty full stack developer required see project conception final product requiring organizational attention candidiate gurgaon full stack developer  developing front website architecture designing user interaction web page developing back website application creating server database functionality ensuring cross platform optimization mobile phone ensuring responsiveness application working alongside graphic designer web design feature seeing project conception finished product designing developing apis meeting technical consumer need staying abreast development web application programming language full stack developer requirement must 3 year php diploma degree computer science strong organizational project management proficiency fundamental front language html cs javascript familiarity javascript framework angular j react amber proficiency server side language php python ruby java net familiarity database technology mysql oracle mongodb verbal problem solving attention type full time walk 000 00 000 00 per year total 3 year preferred
Full Stack Developer,None,Lorene,290000, lorène startup specializing incubating product bringing reality across various consumer segment education fashion self driven individual willing put effort skill set product impacting life globally lorène found fund company believe creating future finding necessity present day micro vc firm invests creates promising company product process iterative starting lean product approach launch company mvp idea succeeds invest resource part lorène like part future created visionary creative mind today world including lorène expert python developer worked framework django flask working building maintaining backend component different saas tool  duty must versed python familiar various framework angular react django must self driven willing use unconventional approach solve challenging problem must attention detail player communicator must using python javascript least 1 year include open source project sample worked along application key python django required qualification 1 year hand python full time 000 00 000 00 year 1 year preferred python 1 year preferred education secondary 10th pas preferred industry marketing remotely yes
Full Stack Developer,Bengaluru,M2S Consulting ( India) Pvt. Limited,900000,software product bangalore full stack engineer responsible design architect compact system  level stack aws google cloud aws golang node j sql nosql react html cs take full ownership  building shipping maintaining core feature design architect complex system focusing performance scalability crafting beautiful user required education engineer 2 6 year full stack engineer aws google cloud aws golang node j sql nosql react html cs software engineering generalist care deeply user centric product deep knowledge web technology large scale web application architecture strong background computer science take thoughtful approach decision making knowing move fast thing right want product driven full time 000 00 1 000 00 year full stack developer 2 year preferred software 2 year preferred total 2 year preferred 1 year preferred education bachelor preferred remotely
Full Stack Developer,Kolkata,Hipla Technologies Pvt. Ltd,1400000,hipla building future connected secure workspace sentinel flagship futuristic visitor management system eliminates manual unstructured insecure fragmented paperwork cut slow moving archaic procedure setting business appointment improves visitor organisation visitor replaces multiple system organization might use approve record visit wade custom way setting appointment visitor offered via web mobile platform secured state art industry practice trusted big name across sector rely capability simplify life focus best experienced full stack engineer activity contribute front currently mern stack huge impact gain lot ownership big say evolution core offering someone thrives early stage self driven  deliver feature technical design testing deployment design develop front application back rest api using javascript based framework like angular j react j node j etc maintain enhance existing application framework application tool deployment production codebase cloud like aws azure google etc run fix thing production evolve service develop provide technical leadership product manager translate product requirement shippable engineering code review effort responsible quality effort refactor integration deployment delivery propose inspire improvement participate product dialog represent engineering side highlight viability product increment discussed collaborate agile contribute best effective outcome develop high performing engineering independently fast paced mentor guide engineer requirement least 5 year developing web application backend service setting played important building shipping maintaining non trivial production strong piece mern stack least 2 year used production setting posse understanding web work familiar modern engineering practice code review ci cd automated testing tdd collaborative agile setting must willing constantly thing passionate joining small building html5 css3 ajax dom json xml version control system like git project exposure framework angular j react j node j etc skilled writing documented code analytical logical nice have side hobby project open source contribution previous start offer competitive cash compensation happy kolkata open remote right candidate interested share resume priyanka hipla io full time 1 000 00 1 000 00 year 5 year preferred total 5 year preferred javascript 4 year preferred angular node j 2 year preferred education bachelor preferred
Full Stack Developer,Bengaluru,Shiksha Infotech Pvt. Ltd,500000,java developer building high performing scalable application part talented software work mission critical application java developer role  include managing java java ee application providing full software lifecycle concept design testing java developer  include designing developing delivering high volume low latency application mission critical system 2 3 year bangalore ec 1 education degree bsc msc mca bca  contribute phase lifecycle write designed testable efficient code design compliance specification prepare produce release software component support improvement investigating alternative technology presenting architectural review requirement spring framework spring boot spring mvc spring rest spring security spring jpa angularjs html cs mysql database type full time part time 000 00 year spring framework 1 year required total 2 year required back 1 year required front 1 year required education bachelor required
Full Stack Developer,Kunjaban,Acuvea Healthcare Technologies Private Limited,37500,  hot startup build world class product contribute phase software life cycle perform high design architecture build complex enhancement resolve complex bug system performance quality role  strong background java including version 8 functional programming extensive rdbms mysql postgresql jboss tomcat sever configuration management like high availability scalability security implement coding pattern evangelist best practice rest api server based json soap experienced restful web service api integration implement debugging technique find root cause problem database schema optimize handling storage able front middle ware back tier platform produce usable system high performance easy maintain engineered meet business need coordinate tech software engineer working related deliverable mentor staff provide technical product project working small team independently using agile programming technique design implementation software enhancement effort diagnose implement feature bug fix implement coding pattern evangelist best practice coordinate tech software engineer working related deliverable able front middle ware back tier platform produce usable system high performance easy maintain engineered meet business need required 1 core java 2 spring framework spring boot restful api 3 react j 4 mysql postgresql sqlite 5 android 6 javascript 7 jquery 8 html cs bootstrap required yr 3 5 structure 4 5 lakh p full time pay 000 00 000 00 per year html5 cs bootstrap javascript jquery 1 year preferred core java 3 year required springboot 3 year required react j 2 year preferred education bachelor preferred industry software remotely
Full Stack Developer,New Delhi,InfotonicsMedia,750000,engineer primary building testing engineering web application using modern technology like angular node j rest apis using java node encouraged gain understanding component web application deliver outstanding solution qualification required bachelor degree computer science engineering 5 year primary currently hand angular typescript cs node j version angular 8 node 10 preferred 3 year responsive modern web application 2 year api using java springmvc node j swagger test driven jasmine karma protractor junit application build deploy using integration deployment ci cd tool jenkins maven udeploy etc leadership player self starter eager every day scrum developer certification desired understanding docker cloud computing cloud service platform aws azure  assist coordinating multiple stream integration architecture scalable extensible define maintain support best practice maven sonar open source tool assist identification isolation resolution problem production nonproduction perform troubleshooting make significant contribution technology platform perform code review unit testing integration testing using open source framework provide mentorship member value deliver leadership vision execute vision find creative way get thing done right exercise keeping knowledge date latest greatest help maintain high integrity take ownership accountability determining need done managing seniority mid industry information technology service employment full time function information technology node j web application angularjs javascript integration full time 000 00 000 00 per year software 5 year required total 5 year required java 5 year required angular node j 3 year required education bachelor preferred remotely temporarily 
Full Stack Developer,Bengaluru,Toolyt,450000,qualified laravel developer design code functional program application part individually little supervision goal write flawless code produce fully functional software application according requirement  requirement translate application feature design creative prototype according specification write high quality source code program complete application deadline perform unit integration testing launch conduct functional non functional testing troubleshoot debug application evaluate existing application reprogram feature develop technical document handbook accurately represent application design code requirement min 2 year laravel proven application developer designing building application depth knowledge programming diverse operating system platform using tool understanding software design programming principle player analytical thinking problem solving capability attention time management bsc ba computer science relevant field msc appreciated certified application developer plus
Full Stack Developer,Chennai,Playtreks BV,725000,pretty cool startup full stack developer small build gifted talented people want building cool music related app interested let know fun current drummer dj master chef bio hacker addition value taking initiative bringing table passionate learning solving challenging interesting tech problem love detailed opportunity offer skyrocket open door policy everyone equal entrepreneur crave innovation human quality organized time management hate micro management rely trust focus delivery instead proven track record leading producing get hand dirty mentality clear communicator willing engage conversation discus detail order gain clarity alignment learner technical quality strong understanding software engineering fundamental strong understanding web technology major php framework ideally laravel since codebase laravel major frontend framework ideally angular since codebase angular git version control docker container visualization type full time 000 00 000 00 year software 3 year required education bachelor preferred language english required remotely yes
Full Stack Developer,Hyderabad,Aspirant Soft Solutions Pvt Ltd,650000,published least five original android io app android io sdk hybrid app cross platform app developing android io backend computing security database management hardware interaction working remote via rest json mobile user interface design using unified colour scheme fast loading operation application activity indicator third party library apis working knowledge general mobile landscape architecture trend emerging technology  duty 5 year mobile application android io design build application mobile platform proficient java swift strong knowledge android platform sdks environment familiarity restful apis connect android io application back service mvc version control system third party sdk integration oauth json webservices solid understanding full mobile life cycle develop cutting edge functional module integrated across android io application understanding design principle interface guideline ready self driven mode working knowledge html cs j preferred knowledge j library jquery angular plus fundamental knowledge object oriented design structure algorithm design problem solving complexity analysis working knowledge swift added database performance tuning written verbal learning improvement full time full time 000 00 000 00 per year android 5 year preferred hybrid app 3 year preferred education bachelor preferred industry software remotely temporarily 
Full Stack Developer,Jaipur,Jploft Solutions Pvt.Ltd.,300000, require full stack node j developer jploft solution pvt ltd jaipur rajasthan candidate preferred   hand php framework vue j j react j node j mongo db angular j mandatory write designed code knowledge working mongodb nodejs express j develop user facing feature using ionic react native added building reusable component front library future use technical feasibility ui ux design optimize application maximum speed scalability assure user input validated submitting back ensuring clear dependency chain app logic file system ui ux designer bridge gap graphical design technical implementation taking active side defining application look work awareness latest technology trend exp required 1 3 year soft strong written verbal bar deserving candidate full time website jploft interested candidate thanks hr department full time 000 00 000 00 per year php wordpress 1 year preferred angular node j 1 year preferred remotely temporarily 
Full Stack Developer,Bengaluru,ARRAIGN TECHNOLOGIES PVT LTD,375000,   implementation robust service apis power web application building reusable code library future use optimisation application maximum speed scalability implementation security protection integration front back aspect web application requirement proficiency developing modern web application using nodejs react understanding database schema design optimisation scalability understanding server side cs preprocessors implement automated testing platform unit test strong ethic ownership product start finish knowledge code versioning tool git svn technology technology required hand following technology plus 1 nodejs 2 reactjs 3 mongodb 4 redux 5 d3js 6 aws full time 000 00 000 00 per year total 2 year required education bachelor required remotely temporarily  speak employer
Full Stack Developer,Hyderabad,GAC Digitals,450000,fundamental knowledge application using java technology like node j express framework jdbc spring xml xslt etc versed twilio must sound knowledge dialogflow mandatory desire fast paced challenging write modular web based saas application agile ever changing debug refactor existing application software module required respond critical support issue understanding fundamental design principle behind scalable application knowing difference multiple delivery platform optimizing output software architect coding architectural practice develop interactive web application utilizing javascript html5 cs json integrating restful api external web service ensuring high performance mobile desktop self motivated able minimal supervision proficient github jira full time 000 00 000 00 per year c c 3 year preferred node j 2 year required software 3 year preferred html cs 3 year required javascript 2 year required education bachelor preferred remotely temporarily 
Full Stack Developer,Kochi,Pearl Global Solutions,750000, technical python django designing developing web application specification deployment appreciated desirable full stack  duty technical design web based enterprise application guide implementation deployment key python django angular 6 required qualification 5 year required technology full time 000 00 000 00 year total 5 year preferred angualr 1 year preferred python 3 year preferred education bachelor preferred benefit health insurance industry software remotely temporarily 
Full Stack Developer,Pune,Shyena Tech Yarns Pvt Ltd,250000,full stack software developer layer web application primary focus using technology python django rdbms database javascript involved developing testing maintaining application design develop scalable high quality application using python django html5 javascript among technology technical documentation unit testing software develop team across multiple geography troubleshoot fix issue reported qa customer help product support agile team using agile software methodology full time 000 00 000 00 per year total 1 year required python 1 year required education bachelor preferred
Full Stack Developer,Hyderabad,10to8 Ltd,1100000,full stack python django javascript react 7 year software 2 year relevant technology full time remote generous holiday competitive full stack javascript python web developer extend appointment scheduling software used ten thousand business around world generalist take ownership code product must care product feature right inception hand user willing take feedback user work make product even better offer clear  empowerment actual power respecting time space people get done care talk always individually  include developing feature product response user feedback testing developing uis uxs using javascript react either extending existing micro apps developing one scratch developing internal apis support frontends fast scale efficiently business developing core infrastructure using python django including generating database schema writing query using django orm debugging python javascript triage fix bug profiling python javascript product responsive user able scale demand deploying code developing infrastructure support monitoring maintenance system used 7 information appointment scheduling software keep business customer page make booking happen lot plan improving product whether using ai identify customer might late booking personalising message extending communication system support whatsapp voice call supporting enterprise use apis integrate system lot exciting done 15 person work remotely staff around world working vital part operate find together remotely found best important always trying maintain tackle challenge together flexible adjust employee individual requirement make sure happy productive onboard existing micro apps codebase documentation supported trained technology use want bring help benefit home opportunity flexible working hour full time 000 00 1 000 00 year total 7 year required remotely yes
Machine Learning Engineer,Bengaluru,Careerera,1200000, strong delivering project using python strong developing model using image processing computer vision algorithm designing developing deploying deep learning model aws 4 6 year designing deploying deep learning solution knowledge deep learning architecture convolutional neural network knowledge supervised learning adversarial learning python coding least 4 year python coding robust working knowledge deep learning framework like tensorflow kera pytorch hand image processing computer vision algorithm gpu cuda programming deep knowledge mathematics probability statistic algorithm understanding structure modelling software architecture outstanding analytical problem solving must aware software life cycle quality concept python programming language analysis verbal written communication strong interpersonal managing available resource cloud service system life cycle methodology cmmi
Machine Learning Engineer,Bengaluru,Radius AI,3000000,radiusai early stage startup helping brick mortar retailer provide surpasses online experience ai video analytics driven passionate making difference promising early stage startup deep impact code quality take initiative always curious humble know state art technology interface engineering science team responsible mapping image surveillance camera system 3d representation processing conditioning image machine learning developing context scene understanding algorithm requirement master phd preferably stem field distributed computing solving real world problem using bayesian model statistic open source believe knowledge boundary
Machine Learning Engineer,Bengaluru,Ikara Vision Systems,1500000,ikara vision system spin german research artificial intelligence dfki goal transfer cutting edge research robust solution industrial application main business area visual analytics real time deep learning system feasibility study area retail industry 4 0 mobility security safety strengthen deep learning computer vision engineer motivated individual hand mentality desire interesting project intersection cutting edge research industrial application hesitate apply area  include implementation deployment machine learning solution independent project including planning prototyping participation knowledge transfer research industry offering working place stimulating spirit forefront industrial deep learning qualification degree computer science field electrical engineering math physic 1 year algorithm deep learning computer vision independently part proactive problem solver programming c python knowledge pytorch tensorflow experience project management leading plus english offer interesting challenging project using state art deep learning technology seeing solution technology making way real system part flat hierarchy competitive flexible working hour prospect person praveen badimala type full time 1 000 00 1 000 00 per year 1 year required total 1 year preferred education master preferred
Machine Learning Engineer,Ahmedabad,eInnosys Technologies,450000,bachelor degree computer science higher 1 5 year machine learning science must include area science machine learning like analysis building model prediction nlp deep learning image processing programming language like python c mysql required knowledge system required problem solving analytical programming debugging design desired knowledge modern machine learning algorithm must able area machine learning like regression modelling nlp image deep learning full time 000 00 000 00 per year machine learning 1 year required education bachelor required remotely
Machine Learning Engineer,Ahmedabad,eInvenSys,250000,bachelor degree computer science higher 1 5 year machine learning science required include area science machine learning like analysis building model prediction nlp deep learning image processing programming language like python c mysql required knowledge system required problem solving analytical programming debugging design desired knowledge modern machine learning algorithm must able area machine learning like regression modelling nlp image deep learning full time 000 00 000 00 year
Machine Learning Engineer,Bengaluru,Cartisan,1000000,bengaluru bangalore 2 4 year 8l 12l yr tensorflow opencv python artificial neural network ann deep learning   clearquote app help ass damage car based image video used insurer mobility provider workshop offer tech product competitive pay stock option 1 identifying implementing pre processing various datasets image video 2 identifying testing right technique deeplearning library use train model infer part degree damage test 3 deploy training inferencing model cloud edge required 4 improving accuracy detection requirement 1 deep learning using convolutional neural network 2 sound knowledge object detection semantic segmentation segmentation faster rcnn single shot multibox detector ssd mask rcnn mobile net 3 classic image processing technique using opencv 4 proficiency python 5 comfortable building ml model various deep learning machine learning library using tensorflow kera scikit numpy etc 6 familiarity amazon web elastic cloud compute ec2 amazon sagemaker deployment 7 must image processing computer vision area exposure machine learning deep learning area
Machine Learning Engineer,Bengaluru,Spain Base Company,475000,strong knowledge mathematics statistic probability multivariate calculus vector space random variable algebraic probability distribution machine learning deep learning image processing broader must strong fundamental design analysis algorithm classification regression clustering method
Machine Learning Engineer,Bengaluru,The Alacer Group,1400000,alacer system technology artificial intelligence machine learning engineer able develop support alacer product main scope product include everything back side code using optimal efficient technology framework pattern primary  design develop maintain enhance application leveraging ai ml capability therefore essential ai ml engineer skilled problem solving solution design logical thinking high quality coding   must fluent artificial intelligence machine learning technique must following algorithm applicable linear regression logistic regression classification regression tree naïve bayes k nearest neighbor familiar statistic neural network heuristic markov model natural language processing nlp know r python language familiar jupyter notebook azure cloud analytics driven financial application plus familiar devops practice source control build testing deployment release management monitoring understanding modern approach software microservices event driven architecture developing application azure cloud platform using visual studio visual studio code sdlc tool foundation server tfs git azure devops jira requirement bachelor degree computer science related field 8 year software m phd c equivalent 4 yr phase including design implementation operation production system developing high performance available scalable distributed system depth knowledge fluency high programming language c c c relational nosql database solid understanding object oriented design concept strong analytical problem solving machine learning developing software unix linux expected start date 17 08 full time pay 1 000 000 00 1 000 00 per year ai ml 5 year preferred total 7 year preferred education bachelor preferred
